participant_id,group,song_id,mix_id,stimulus_id,episode,presentation_order,expected_rating,rating,comment
P025,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,1,60.733,60.0,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P025,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,2,57.398,43.0,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P025,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,3,56.325,49.5,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P025,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,1,56.398,59.7,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P025,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,2,55.325,59.1,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P025,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,3,56.733,44.8,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P025,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,1,65.398,71.1,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P025,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,59.733,59.6,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P025,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,3,60.325,47.9,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P025,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,1,58.398,61.7,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P025,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,60.733,66.2,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P025,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,3,59.325,58.1,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P025,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,1,68.398,77.5,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P025,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,56.325,54.0,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P025,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,3,55.733,62.5,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P026,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,1,70.45,88.1,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P026,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,2,72.499,61.4,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P026,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,3,66.656,58.3,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P026,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,1,71.499,62.0,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P026,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,2,65.656,53.8,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P026,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,3,66.45,62.1,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P026,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,1,69.45,68.5,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P026,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,2,74.656,68.8,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P026,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,3,76.499,70.4,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P026,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,1,75.499,67.6,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P026,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,2,70.45,91.0,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P026,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,3,67.656,70.3,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P026,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,1,72.499,68.1,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P026,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,2,77.656,76.0,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P026,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,3,65.45,59.0,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P026,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,1,61.601,49.2,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P026,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,2,63.649,47.4,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P026,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,57.806,37.6,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P026,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,1,56.806,68.7,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P026,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,2,57.601,57.2,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P026,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,3,62.649,74.3,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P026,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,1,67.649,74.7,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P026,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,2,65.806,57.7,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P026,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,3,60.601,65.3,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P026,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,1,61.601,56.4,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P026,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,2,66.649,71.7,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P026,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,58.806,63.9,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P026,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,1,56.601,46.5,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P026,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,2,68.806,58.1,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P026,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,3,63.649,64.4,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P027,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,77.686,77.9,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P027,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,2,86.051,91.2,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P027,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,3,69.55,75.1,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P027,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,1,76.686,67.7,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P027,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,2,68.55,83.7,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P027,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,3,82.051,77.3,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P027,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,77.55,78.2,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P027,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,2,85.051,81.3,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P027,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,3,81.686,65.4,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P027,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,1,70.55,56.5,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P027,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,2,80.686,89.4,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P027,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,3,86.051,99.7,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P027,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,1,80.55,83.3,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P027,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,2,77.686,71.2,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P027,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,3,81.051,75.4,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P027,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,1,77.201,76.9,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P027,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,2,68.837,84.5,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P027,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,60.7,56.4,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P027,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,1,73.201,74.1,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P027,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,2,59.7,66.9,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P027,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,3,67.837,63.8,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P027,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,1,76.201,68.7,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P027,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,2,68.7,74.7,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P027,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,3,72.837,78.7,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P027,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,1,71.837,85.7,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P027,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,77.201,90.2,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P027,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,61.7,58.3,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P027,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,1,72.201,66.6,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P027,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,68.837,69.0,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P027,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,3,71.7,66.3,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P028,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,1,79.026,77.1,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P028,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,2,77.746,88.5,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P028,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,3,78.189,58.7,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P028,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,1,75.026,82.2,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P028,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,2,76.746,77.3,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P028,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,3,77.189,79.4,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P028,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,85.746,85.5,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P028,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,2,82.189,100.0,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P028,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,78.026,85.4,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P028,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,1,79.026,75.1,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P028,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,2,81.189,77.6,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P028,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,3,78.746,59.6,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P028,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,1,74.026,81.6,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P028,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,2,78.189,64.0,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P028,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,3,88.746,82.8,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P028,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,69.339,60.7,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P028,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,2,70.176,70.7,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P028,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,68.896,50.1,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P028,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,1,66.176,63.9,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P028,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,2,68.339,46.0,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P028,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,3,67.896,58.9,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P028,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,1,73.339,48.3,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P028,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,69.176,66.0,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P028,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,3,76.896,66.3,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P028,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,1,69.896,63.8,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P028,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,70.176,73.8,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P028,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,3,72.339,77.4,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P028,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,1,79.896,83.3,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P028,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,69.339,56.0,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P028,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,3,65.176,75.9,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P029,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,1,82.028,77.0,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P029,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,2,78.54,78.3,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P029,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,3,79.115,65.0,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P029,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,1,78.115,86.8,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P029,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,2,77.54,80.2,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P029,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,3,78.028,63.7,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P029,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,86.54,93.2,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P029,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,2,83.115,66.2,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P029,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,81.028,71.4,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P029,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,1,79.54,82.0,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P029,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,2,82.115,85.8,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P029,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,3,82.028,98.8,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P029,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,1,77.028,82.9,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P029,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,2,89.54,100.0,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P029,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,79.115,77.2,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P029,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,70.265,74.2,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P029,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,2,69.691,65.0,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P029,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,3,73.178,63.9,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P029,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,1,69.265,72.2,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P029,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,2,69.178,62.6,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P029,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,3,68.691,76.9,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P029,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,1,74.265,72.0,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P029,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,72.178,77.2,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P029,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,3,77.691,66.1,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P029,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,1,73.265,79.8,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P029,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,73.178,90.4,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P029,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,70.691,74.9,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P029,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,1,70.265,65.7,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P029,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,2,68.178,64.5,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P029,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,3,80.691,78.4,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P030,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,1,74.077,82.3,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P030,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,2,69.126,53.5,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P030,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,3,75.273,83.0,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P030,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,1,68.126,71.5,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P030,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,2,70.077,59.9,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P030,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,3,74.273,86.2,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P030,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,77.126,85.8,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P030,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,2,73.077,59.4,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P030,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,3,79.273,86.7,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P030,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,1,74.077,77.4,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P030,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,2,78.273,83.3,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P030,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,3,70.126,71.7,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P030,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,1,75.273,88.5,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P030,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,2,80.126,91.2,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P030,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,3,69.077,43.3,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P030,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,1,60.276,58.8,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P030,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,2,66.423,50.7,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P030,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,3,65.227,66.1,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P030,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,1,59.276,49.5,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P030,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,2,61.227,64.3,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P030,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,3,65.423,57.2,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P030,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,1,68.276,81.6,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P030,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,2,70.423,65.5,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P030,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,3,64.227,68.4,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P030,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,1,65.227,82.0,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P030,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,2,69.423,74.8,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P030,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,61.276,59.6,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P030,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,1,71.276,81.9,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P030,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,66.423,63.5,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P030,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,3,60.227,58.4,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P031,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,86.012,80.8,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P031,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,2,89.059,95.3,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P031,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,3,90.959,93.3,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P031,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,1,85.012,84.9,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P031,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,2,88.059,92.7,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P031,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,3,86.959,83.2,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P031,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,1,90.012,75.9,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P031,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,2,97.059,100.0,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P031,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,89.959,100.0,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P031,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,1,90.959,100.0,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P031,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,2,90.059,99.0,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P031,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,3,89.012,97.8,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P031,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,1,85.959,84.0,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P031,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,2,86.012,84.1,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P031,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,3,100.059,100.0,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P031,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,1,82.11,83.7,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P031,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,2,77.162,69.0,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P031,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,80.21,87.6,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P031,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,1,78.11,84.0,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
